,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27
simulation n°872,3.5380000000000003,3.5546520148381275,3.408154526315112,3.384921059309528,2.529082949541262,2.5556725684634025,2.043903728904874,1.9709406127280098,0.9848303907847878,1.1386378888413091,1.6846227445207613,2.4609677584902516,1.9523263011371061,1.9654314960382395,1.0815421592632823,0.6379959995323297,-0.026671903649635342,0.5623098173530531,0.6329783710720587,1.0046563444650234,2.3495942745247076,1.9736983023088344,2.255293447061452,1.560201880118224,1.466946558633665,1.4946866907858936,2.1433633414619155,2.9722847200412006,2.1112192188729013,1.3579344461156537,1.4835968239722708,1.2503448153710903,1.3916918044395248,0.9867373367848953,0.8436364436406883,0.7584502506231843,0.9533072961292993,0.4458631458368584,0.1781832254398517,-0.6594163593919224,-1.15066635994633,-1.0896173519206716,-1.2520746752243983,-1.2993499429547903,-0.9399280304277029,-0.9288816088248428,-0.7550306299341822,-1.2134864151190883,-0.9669948247268317,-1.1167187774292229,-0.8265028100431342,-0.9942665967259859,-1.3034719205853218,-1.358074070203785,-1.3735646774084957,-1.211282685439723,-1.2562696190894194,-1.242267974039888,-0.684618361649276,-0.6611572962702219,-0.08241856176514972,-0.3013527520982765,-0.9132351779604889,-0.6010180210810345,-0.013640497397151008,0.004921749882217795,-0.38934533887554423,-0.3181915321516331,-0.29054432892546506,-0.23812711808470508,0.23006469870596327,-0.09530977469768484,0.3359511478439259,0.32556358916787903,0.1087663077550399,0.3786903991168291,0.010887021443304723,0.6688520445715309,1.2172348512311575,1.0453303825023883,1.2356182560921394,0.7816174569665472,0.5825018669353583,1.0938944440079539,1.3949025387235798,1.3956444315111478,1.3948347534420131,1.1835408337104933,1.0673988861353347,1.560119188868991,1.9848393069293624,3.468947970390622
simulation n°873,3.5380000000000003,3.5336952818740506,2.9979898780498626,2.851402896285808,2.83269796475006,2.2043668487732515,2.5793458129725773,2.774422489605251,4.076760163383565,3.806955961251174,3.1723858041123734,3.0541673734691828,3.3688067073234107,3.115952996721302,2.6568299996474636,1.9317746604460244,1.6414915885992052,1.1287362511286676,0.9180574222015151,0.7323170406534302,0.888093811794016,0.6732652848438344,-0.24062919193281462,0.4246449884993233,0.889009701894285,0.9326126155046838,1.2792075003220247,1.0297816897132384,1.04229043663507,1.6101248173481264,0.8190513613571805,0.28539166788903136,0.1302669993321174,0.5680607166411391,0.25259272597525406,0.3047748895862596,0.19263503293807938,0.9009411344082718,0.5706076506307314,0.3692815224678099,0.4519308916678112,0.7659062383441371,1.3491151599773241,0.8611288420453433,0.7185646907122939,1.1040687996192338,0.3452192394714094,0.04226445427645342,-0.3589080133371995,-0.08599126758122183,1.3371956147444768,1.430661143299662,1.9858684401719642,1.948883606970717,2.529426115749784,2.2929282506293083,1.164019423360875,1.6763738769748295,1.6668229629057856,1.6114695716519494,1.1697387349393193,1.276393290039987,1.1732211122406817,1.350576650556451,1.4600198907232946,2.0270042988307377,1.850357207240605,0.8826965531702033,0.8427968248362129,1.2162865579533872,1.644301648404745,1.3757032988985143,2.1526131378770845,2.848759507396667,2.728727026410438,2.100407317455951,2.6926738389079934,2.669109896163005,2.7447533319767494,3.6453132657972276,3.9661638562095685,3.7756002209082697,3.824214981172194,4.043536700907631,4.6838914024920655,4.8043816935996615,4.823211221933616,4.884467696840795,4.078928866595216,4.695052685668173,4.73147745783002,5.240216177923227
simulation n°874,3.5380000000000003,3.3458903846269212,4.086027284029089,4.032548018057919,3.807209058039284,3.552784696425516,4.059158501679066,4.650728503400944,3.7694059903448016,4.13634001792293,3.773152525447523,3.5114239100408624,3.9282223441183586,4.403374750550441,3.796110154729438,3.6893065840387367,3.1084628057344896,3.3684588811760676,3.3591714417686998,3.4271350122171804,3.181502350429181,3.267828797779225,3.836149995886271,3.8014437519383946,4.07020878296054,3.7960462272415563,4.469791434094284,4.698679169076768,4.86854383332645,5.563478696194559,5.826812282464642,6.358342913679401,6.022478622041083,5.972761608620062,5.472566745112594,5.566975284311512,5.462276094484017,5.683083344800342,5.869499443097772,5.850879466619302,6.14818194502827,5.55836576878043,5.426755149302634,5.546225776758913,5.178710104276233,4.402761639182739,5.2850863746104695,4.777449816708896,4.391277974124577,4.230765658904413,3.6047060036016076,3.665692636950043,3.343155475667671,3.6184808365812344,3.488746815910174,3.4361372580393152,2.494163855573645,2.53462499109739,3.2282437482145596,3.0433753427018617,3.031887227395215,3.0176733303024683,3.443302867633798,3.596751542676636,4.252409820548335,5.889195417903331,5.710200580413072,5.620531070603303,5.1604451886446485,5.127009232560566,4.168300876724506,4.607020611679663,4.662985450798434,5.307067332611961,5.403651290510172,6.02105176862391,6.449790314442494,6.711669272871052,6.365270691748186,6.533127188530532,6.7434857644976995,7.736199016264612,6.669013268096115,6.811553796158036,6.879189381063786,7.007671295399303,6.485307128540983,6.7376458335795695,6.603049689450361,6.532803509461224,6.785105999735836,7.119833988457295
simulation n°875,3.5380000000000003,3.5010541263302892,3.9524957870590027,3.0397608657152704,3.252654490612563,2.876342888207755,2.899875385963165,3.260860988992693,3.603504640140397,3.195423481643298,3.9886360967287002,5.119027970906324,3.8789967744966027,4.141867254522225,3.844155470583005,3.181890782625814,3.747627944313221,4.2834580017388335,3.847976369327373,4.222883181300365,3.68999031192475,4.121604937050137,3.8283780440919113,3.378334963484081,3.590196732380808,3.927604356841861,3.820754605368824,4.1915374440567525,4.595352178439026,4.526861078640385,4.696032600775466,5.043209746174219,4.546217907376455,4.884964547340363,4.704124359962105,5.218628640605041,5.573247745358001,5.612097457761678,5.2697819745125525,4.850405031599609,5.139909983832039,5.471294511087884,6.173529498750334,6.475654689295473,6.311650518705466,6.244425430823692,5.696260452413346,6.534740105247609,6.897247652783192,7.426259647499262,7.594429146687116,6.443947421954097,6.5568893594845274,7.455578727838075,8.12357841655755,7.966399184746618,8.05116106428239,7.2480544491836945,6.492212019492469,6.2467842554983966,6.498576365681869,6.5576660915464124,7.084448224925318,6.773855206628038,7.190962860620116,7.335326832000397,6.58771327169791,6.087564148701535,5.295897843436495,5.150302388191296,4.868408022461427,5.477632545600532,5.591299123761595,5.800615146725458,5.900122615917444,6.062763890733075,6.3861642593542,5.788085666788013,6.328548188237044,6.27620864600551,6.306434249791049,6.091628559274019,6.358528003064164,6.138112354238889,6.659026647952307,7.12943516029678,6.804586173619607,6.778673407789126,7.584068124001583,7.1130053770639385,7.778673681315196,8.162787008670444
simulation n°876,3.5380000000000003,4.123688684040336,3.8406191667232767,4.0830843746551375,5.062513006679785,4.9960503223510715,5.100497552123858,5.378301077619206,5.373489922475356,5.469395357848784,5.622361661241705,5.818902973791181,6.091412285714349,5.916753058077324,5.759482756240039,5.545015397368338,5.978843314293193,6.5851916167890865,7.152629736413294,7.253116867005803,7.069117147149367,6.979251367389784,6.9776547812163185,5.919492583855238,5.641688587787707,4.621754967029073,4.155460782980446,4.056898978618521,4.0439520213279545,4.100055826446499,4.73263442445731,4.456980887341212,4.193125774476946,3.7430711126426774,4.518144024154042,4.458935381894678,4.003889021407872,3.9830127630040906,3.6238148885314647,3.961637848461666,3.2416795975534596,2.9370563109006382,2.686428693334872,2.6774528285249803,3.090466998614246,3.7790370559993836,4.245058440685287,3.392808191513333,3.2213162542539338,3.0713611317250806,2.7833354102393626,2.727800937306002,3.532442925721,3.1105649027204283,3.710783723879962,3.412185272928249,3.471568171687308,4.30182462020584,4.4521186960707535,4.1884726895135325,3.598391148429007,3.6988486465711423,3.8973817784536604,4.304275651802257,3.9525921553248433,4.647929978493496,4.034489164700152,4.707693413133875,5.552660400773326,5.863906483773457,5.144888927483296,4.7853333283277495,4.365455156148195,4.001464740010676,4.2895153278228655,5.152930299789709,4.6962563360317775,4.359888395864194,4.331036485856178,5.115435873266005,5.104281989860234,5.073303235792992,5.171382980949744,5.164806784527005,5.73815854878658,5.615910437290376,4.998956279614321,4.393574203535392,4.675968003360725,4.227703288268308,4.350712920729286,4.288559755361211
simulation n°877,3.5380000000000003,3.254112903057154,2.7107504955219865,2.6124288133311215,2.852516040707441,3.119894297922457,3.013623706842448,3.4577628830531193,3.424225343332438,3.0056190525342106,3.0952372109324338,2.799550626703304,2.4643745178632246,2.669925969151946,2.7789651906023476,2.1495493441562306,2.153164027160958,2.8635532356943068,2.897311167157582,3.383558812875408,2.8779889572944484,3.0535892434662473,3.399830417186901,3.8089337513699424,2.7429382899246684,2.622957412618246,2.864113460013783,3.8954875815913175,4.196944768137368,4.443545251587844,3.7702516640791943,4.1161609703335715,4.566741404535435,4.7560062829711605,4.4275236034836905,4.823653431401342,5.080920055408806,5.3176214144460685,5.313719731319936,5.763753401454944,5.699346859591632,6.76575110676536,7.605889005838436,7.759568867117569,8.523254794374242,8.142869696376792,8.160331414797957,7.956031115536203,7.382905841573995,7.030769912696777,7.503144194966589,7.4404442920842255,7.472763682628598,7.592747306270998,8.069358409826195,7.942605683926794,7.550544642947425,8.593694304374567,7.70022905571894,7.912681817328245,7.295918435629708,8.22017381156181,8.162553710571839,7.7148961579465825,7.404643225322803,7.3675494297089426,7.391224534988941,7.287810318069103,7.463868098186282,7.368801977544201,7.260904699358552,7.250315220140884,7.731396874330944,8.538698429139332,8.775702271955995,8.394869010441965,7.668262332284599,8.558633280077862,8.605704751762651,8.569673451051365,8.677403702713583,9.232858313401819,9.507278226961855,9.459105544405848,8.724761152157463,8.606636560118826,8.238973534725705,7.344851599317105,6.821039664256344,6.338988306531307,6.432528852786888,6.835125706201456
simulation n°878,3.5380000000000003,4.025404593001771,4.2664145514369745,3.9599043815406763,4.329654610219452,4.049902328373282,3.8334553093862125,3.155102443422289,2.892565322992824,2.5871765693741144,2.9361468448800463,2.402244540188171,1.9988442927683825,1.9234298907725667,1.5278936115692634,1.4752520057095044,1.9789912575684387,2.3766888915204123,2.6151412036563464,2.899309605662517,2.563277791619719,3.034502379916783,2.9325069408979894,2.812987449321249,3.183207837318364,4.180726706897733,5.187083118286395,4.933162233865678,4.634103036974092,4.673595014107539,4.603098054174168,4.566292932835948,4.58419433484295,4.498720196845192,5.306363964605395,5.471077950598954,5.456897918470096,5.213368870836681,5.636129388693082,5.676541577802489,5.675702624770962,4.862697409550199,5.268707351076516,5.43691133701628,6.021473189205076,6.1788759843091645,6.246296032666137,7.126168008555618,7.2258927208002826,7.747195840780524,7.915743060236462,8.319086670790481,8.605165110594976,8.621126757238065,7.722681259250108,7.9879497580170575,8.782259403252516,8.80294647171194,7.735322590492286,6.918163216950067,7.33560718409462,6.881457190566845,7.399576461396958,7.352293030583192,6.194885449506954,6.003691361957533,5.460227958336173,5.312969132995814,5.600249814043701,4.9134253159648456,4.81098693504348,4.359553337204791,4.462433999863086,4.087431599636549,4.281305391178368,3.9129626298089932,3.9733253413243013,5.21082777705276,5.172286175036134,5.322336327004275,4.880739116916792,4.805481644920593,5.003801570081295,4.617542293370761,4.702697318013254,5.125657124893763,4.597124916514891,4.9325924310724085,4.337336794958535,3.9515627890348117,3.8715681274599625,3.272994590255654
simulation n°879,3.5380000000000003,3.0598095261242046,3.199828648897258,3.103447871582069,3.2110188471787677,3.17781372794108,3.5844282753660472,3.814992048735714,3.7642302631263624,4.08002087889374,3.7257322187396547,2.684923443865448,2.7989219380004764,2.818860506691689,2.3955628597293894,2.420858103626432,2.862504421720448,2.3915341838967943,3.0190401567034324,2.3781851046879305,2.5540085236703844,1.8967763166857403,1.9969307853816962,2.238233784698903,1.9555352233002838,1.8874577069842977,2.2953348380364282,1.8616145412069136,2.239339622972367,2.11825000947315,1.9744495480030657,2.21881965052852,2.4735686456666133,1.9430076603153674,2.6711681151897264,2.407549889692972,2.049687371574504,2.1250095077494655,2.547268025249043,3.291461326228154,3.3306815399600067,3.833330299677305,3.6088618227667646,3.306040915017066,3.881054652662451,4.389341874286776,4.23675136033512,4.175426811484776,4.244278690089499,4.553257830602903,4.589567067462545,4.8338361603739575,5.0082553637017195,4.614515000961845,3.548639509472425,2.989387635354884,3.2601826405739787,3.2062749867629092,3.683773123994996,3.406979514415734,3.617497174040566,3.450983878495203,3.442410812733357,4.059726437899233,4.128983076497806,4.580648941504995,4.470645018338235,3.942126272250049,3.977045960068929,4.30692077251234,4.786473474642254,4.139293373179199,5.246926667597763,5.766681397198472,6.227713994448084,6.52607129980344,6.119552691495391,6.471830879207019,6.3927512104125155,6.569233364720286,6.399847847319703,6.365525409588789,7.127536611760511,7.242101382741603,7.255438168703499,6.938174762632235,6.303975641879791,6.108507894727952,6.594487403917599,6.669532771803624,6.890046688551285,6.4209862897220145
simulation n°880,3.5380000000000003,3.4193004098057433,2.965391601483106,2.3231218197455292,2.128792990059133,2.224456054193825,2.3341106949592545,3.607404951432338,3.525912698513874,2.768245062912658,2.7297781274961777,1.8559715746305074,2.257987863539772,1.002657710411167,0.9648104450622043,1.0481103497711448,1.321705959006359,1.4323646027951784,1.255165910438601,1.3366716413834152,1.1409150851540202,1.4585655079510673,0.929887650474686,1.26282702197569,1.7672849491428182,2.107964366974589,2.6347172361562605,2.8112497434016768,2.628313783506189,2.5799408642318853,2.7048436721593068,3.4438872033249486,4.000430469673249,3.618113163391211,3.3490980058536124,3.0900668589203955,3.8657611992557728,3.8680120432789127,3.637556081432995,2.6332664025671386,2.92568563271271,3.3572106637048753,3.4875038364725968,3.311206235360295,2.6458468844413723,3.261585742300806,3.7758791876564723,3.5220066218282673,3.4730083399871217,3.6117638586837475,3.558135534922703,3.333819714104264,3.7240491156302538,3.2080599396171183,2.8908671825902807,3.2939535664499187,3.398798881826085,3.1485405761301637,2.887327347552729,3.059617365689646,2.5606957975032727,1.8851819113022144,2.5462567950314843,1.9674634314304413,2.0064000268383437,1.5738072049861054,1.4669569215506733,1.3687891771638543,1.16728103666104,1.8573271105038414,1.8345734502397946,1.9913834679442033,1.6301721754609095,2.0132307672281837,1.807387631602224,2.361425850386719,2.8270926711341184,2.242075990876155,2.791899444569812,2.994552579062499,3.286751156776755,3.8051633192480145,3.850957840460423,3.3787971107673287,3.1435779794924597,2.773554792612809,3.4633207466926637,4.1230863992127755,4.381727768757896,4.9037885464606426,4.902618516303661,5.926754566994958
simulation n°881,3.5380000000000003,3.0521333961601598,2.2966106370365496,2.6648510871600513,2.4577928030135454,2.366803769883237,1.6538980430280636,1.227698011526337,1.0497219623174656,1.0509742732787624,1.7577174613413724,2.2680899193590056,2.5828624307706427,2.335738864734573,2.508557255024244,2.445412784413591,3.092550874047521,2.466704935846668,2.6069361506111757,2.6421251939028325,3.2188899830741575,3.1780116185679024,2.1609883376502976,1.9231511409005297,1.443651048305069,1.15525407427823,2.0636691762369845,2.2392732477547113,2.0569913381760325,1.963181751101767,1.8841589774733114,1.4102084809411262,0.8313629816067529,1.4404468733032667,2.217138793500175,3.1921519600822372,2.8203204741913384,3.452930290107172,3.440547616977132,4.068926397922827,3.530752877164696,4.188822938172561,4.451207492090239,5.153185182331445,5.275654239035162,5.558086376237575,6.177256380245472,5.433236576941581,5.3460770538712,5.716412617700512,5.203241619634294,4.571608360829324,4.341427249567499,3.972950727637528,3.6807698885030233,3.488155494816975,4.350720116577911,4.139961964783679,4.42908876848919,5.226114589584458,5.1388270261296345,4.654367522376727,4.8741556639845625,5.049147546064923,5.110293468863217,5.553057157092129,6.338289933427596,6.663130269013768,7.048311864585456,7.025336081239216,7.149233144058404,6.890722910051053,7.014676801650565,6.6310915487466175,6.494255898457551,6.7466389397301825,7.415384565071024,7.539288411562524,7.30030956691243,7.629238160728605,7.556114562464719,7.57995053830153,8.368588424495114,8.782969817410036,9.058578869317879,8.628993241590917,8.883959826346498,8.174214149120337,8.083187806595623,8.062789765634347,8.193772821345748,7.294017980326192
simulation n°882,3.5380000000000003,2.936822979946062,3.4407562734260164,3.3974321853591567,3.2733586745206917,2.984190685546093,3.278216155789023,3.627408563951728,2.9726103782125604,2.5974539601429814,2.1256320734312903,2.1775797242182415,1.9771028410935734,0.9631064109933467,0.30026824393936513,-0.011367420276145457,0.8656533222829166,0.963262435719138,1.4663458203053192,1.8544527398280404,1.7163084569519094,1.3884749822389792,2.2063250206324367,1.9042731325076219,2.0284245077266365,1.4123315039045607,1.4400777542279841,1.6002965294719362,2.9389169571444933,3.1666748620002547,3.1574987211390217,3.2554229119250433,2.9917158328059643,3.4543434581571493,4.108495436574162,4.327954118449227,4.36072111392135,5.441926849034859,5.210306675633105,4.921295292775661,5.436954972324403,6.6014003876919,6.259425458426087,6.777946839373152,6.824378214174485,6.752850662645434,6.699770861798173,6.411881799972728,6.979293741686609,6.648675729675887,5.675875060015439,5.869010373481961,5.359128043258478,5.644297796338024,5.9003982875982155,6.653051541093939,6.565552528159505,6.104288338904916,5.211986746842317,5.516477805971541,4.9337279331684,5.378111614256455,5.102286652680763,5.101157591036002,4.68631254233002,4.181791668520598,4.156521467567312,4.48296265918427,5.169889597912056,4.500611892498624,4.995364377684415,5.756697232280213,6.047337536862022,5.977814942272552,6.376785914134331,6.11978668658162,6.750952821148391,6.728944512563072,6.434684725700623,6.024956816733608,6.4434539657136725,6.113534252981879,6.144753317348305,5.614048184797618,5.521626714422732,5.345626653691724,5.247350385447177,6.010873642905444,6.112017744439397,6.232816832233789,6.55546975036778,6.767633099028382
simulation n°883,3.5380000000000003,3.592123141008138,4.065982748430445,3.7207285296485773,4.0346415069464525,4.025114792195398,3.2798652242706146,3.7426783859570456,3.6407983155063817,3.2258403927919397,2.8968574705149415,3.3872406543149065,3.2533210289434624,3.185316663074409,3.1756339398492646,3.482096953540737,3.0450678241527362,2.8778054253984946,2.9960143168078366,2.9302904665311256,2.989031357207519,2.8568017931767495,2.6334237583050424,2.4910288561479015,2.55379279466688,2.4362227891039128,1.7579469438434856,1.7241334561124106,1.6019236884869714,1.5117944911266674,1.745800969568829,2.1321161309721415,2.660184857838681,2.7312097399027486,2.336320918074857,2.5601402174217887,2.743698998433335,2.350600678338494,3.098597022066322,3.0126236579529753,2.834906241361954,3.1240283501437003,3.19843888963603,3.3513973012772285,2.6855379235843824,2.9819402107680357,3.1119460602177957,3.0316003042054125,3.739518972963972,3.2249431079317583,3.394533804691214,4.244511296010459,3.6698732310942064,3.6752384316079683,4.509580179896571,4.876849904831543,4.525302945070352,4.521835879254833,4.930731360309428,5.008478917510292,4.752191959470157,4.629092474139405,5.1906712267448,5.560819841767598,4.880670383938955,5.109563016730838,4.890856586461718,4.035253248147132,4.4973982219521975,5.258150398005828,5.539186110159139,5.742320395731891,5.854922219868461,5.730678266601819,5.877753690277258,6.661980732430656,6.556529383341519,6.286700613836924,6.028455659754912,5.9849844070783496,6.146741519770865,6.360775016772947,6.579794376203382,5.88237449965966,5.611580945339781,5.802532436568596,5.985507476722081,5.956244373808148,5.369083432816425,4.861005077038005,4.561367975378551,3.8097227007902625
simulation n°884,3.5380000000000003,3.372320370457878,2.8086294985697036,2.5362651436638823,3.1425602100102807,3.2304934776773706,2.9423242221172927,3.0413821886560517,3.1755351073951914,3.124415156508334,2.5168092207790558,2.961966976336247,2.8306846063511735,2.9636571597376986,3.4397603625198663,3.6656068369608326,3.7436737210494533,4.129916158207318,3.6632670650727883,4.327714401539165,4.169915611800541,4.486664676543282,4.95536346346851,4.378776145315995,4.20804759300138,4.182779638180971,3.9679688920225393,3.944497747364054,4.361161461738445,3.5320342114391714,4.437032223285373,3.7413974080923573,4.187359369640835,4.4608028423366894,4.192346140203516,4.721432138462854,4.420173795402003,3.4512536034514767,3.225095476630094,2.9259265894432067,3.1609459359472694,3.48907149817972,3.39802498645976,2.994437024208272,3.694017029859648,3.7287359707950776,4.105099531899683,3.1490747260141605,2.5554260490871603,3.074829581224806,3.0489193382893913,3.0388397219292758,3.359885221852149,3.332098438823099,3.2605612331509866,3.11603886578929,2.463403380249633,2.7190343228124325,3.005870617193335,3.335376516257896,3.447561786173311,2.819301179062206,2.6024505037355246,1.80084766695858,1.3903070216152569,0.8229756279822643,0.9428238709517035,0.7837719895814076,1.0004611645425203,1.5231500635944326,1.9629840666101646,0.8419017290121544,0.35483052262622883,0.43657381131906003,0.15025580037061942,0.41059609603198916,1.1223455973426149,0.44850241426819193,0.7324507382182915,0.9701919015794006,0.9091915692297308,1.4913401060552842,1.721248295226241,2.2506722360797866,1.0290106574866167,0.3771398960804766,0.6033317947737395,0.7928615505291257,1.7100202764342907,2.025755941035574,2.3306469264807634,1.9547011569135537
simulation n°885,3.5380000000000003,3.9312729649037967,3.684056987960452,3.9852655680331046,3.2768039510067144,3.5310185046109117,3.083189528148511,2.5696928538897974,2.2470841650481588,1.9173424483031227,2.505877578211523,3.219268411324939,3.166590472414195,3.360303882059787,2.648657447906592,3.0357622588767534,2.7278920061100522,2.8674381006534846,3.1494497478460923,2.9629708883506436,3.007574540913457,3.7549858088080925,3.5642272048842334,4.436386894893376,4.330757898536742,4.268909425400523,4.039773373826962,3.522177070914166,3.1809114206787683,2.979606021871794,2.8604629820434164,3.730149648432509,3.64643076168047,3.0905944811048136,3.0302697217533137,2.87958180838373,2.92037134217157,3.062913735104366,2.7485970158381825,1.8188894298264398,1.8002073431918386,2.121070714861106,1.8832671400368874,0.9581787425146193,1.4246734895484718,0.8145029999334851,0.634593839487974,0.9527520321611638,1.0796145140342175,2.7119865626967483,2.6804811786054827,2.392322866019278,1.651175984698055,1.8699704621254587,2.0098953097687255,2.2099860907612334,2.304118915078558,2.993051497325175,2.298049856265568,2.7194647771967384,2.6296404805319935,3.097734820449117,2.724401231134949,3.2650862362166992,3.607569199973556,4.458940340137389,5.241827849119269,5.428517389376239,5.186213836268242,4.745050087676396,5.549524991901602,5.510882650207807,5.49759663759232,4.873379274590857,4.138317077915349,4.655307814098251,5.270000206541406,5.526429402308021,5.7880331059765044,6.1725603224411385,6.39743795613357,6.258776866206842,6.115215856205385,5.988774153578108,4.9553063620188205,5.191355821630427,5.316413286645054,4.86327571477853,4.404340326076409,3.7528267628959315,4.1936227560025525,4.472609271057842
simulation n°886,3.5380000000000003,3.19534956025622,3.7060851228155522,3.603786578978122,3.9333325080792423,3.6775290911316896,2.9770321215118036,2.453362839760908,2.942107745103627,2.9340366430854155,3.2512109410802807,3.288199794130705,4.004153429231925,4.388295686021451,4.737754550591748,4.9725963501893125,5.602944575511314,5.3017779066429735,6.173941508454583,5.252495075465695,4.974086190693787,5.116175268453126,4.615560177116981,5.018141432296553,4.831861506401996,4.734275959468975,4.452892362007578,4.835358236310961,5.2444118928702235,5.261892526701495,5.181706833226401,4.5827344100584915,3.703913993181321,3.5859339630473603,3.8089218840901498,4.281106283863526,4.237777650465664,4.355891039644525,4.108982567789079,5.112222769122251,5.434227422161213,5.7485576231261195,6.356742217172049,6.157074949942462,5.312350706773877,5.915628090092527,5.70514776233289,6.671804544968572,6.943989360826352,7.224715371803008,6.672323997669217,6.17002111346704,6.487902718794261,5.884280006119406,6.173423575757001,5.389224821926252,5.001556573009093,3.933482229093582,4.145359203504335,4.369016367888555,4.198816816935593,3.822144081552757,3.8805127722656096,3.2602412395283205,3.509654082269473,3.9681466445120464,3.7639971235740375,3.9370138954585236,4.104080923542086,3.6702826873338634,4.087765748404351,4.237883467638291,4.208447985105148,4.083627394277706,3.906650760065012,3.9457264763829,3.2256975877746266,2.809897086034505,3.3433147780063424,2.854084744779363,3.1032512115710493,2.833322140554429,2.743394244869146,3.0958920081724606,3.540805870506412,3.543356971895709,3.7654318763371872,3.9698391566696305,4.312679380206952,3.233931076907931,3.8702571973745608,3.1689909852503955
simulation n°887,3.5380000000000003,3.361906219822702,3.388005033663881,4.261609956926154,3.965135793903404,4.486805761768903,4.158026669828314,4.3575339209218615,4.827146572162785,5.634340719363127,5.705347890061121,5.877531696858733,6.038176899075633,5.767706754116154,5.612079131764719,6.317978766357177,6.02450643920928,5.917158938177876,6.522605743161835,6.5075010914700835,6.460207708169886,6.236346810666515,5.978779982196157,5.615170118588429,6.212394467843797,6.5114954347677605,6.756595761852135,6.224066458832818,6.068038732135301,6.787389168493223,6.933729004155511,6.552509255004472,6.096084552550621,5.720680812906435,5.656494632820373,5.690411066634568,5.192434241489383,4.286767249113637,3.8866370884531407,4.479251171495263,4.87559259436755,4.3164941610262435,4.778863352789899,5.020065504570479,5.3968463662543655,4.773955129972951,5.494779722317709,5.9825296255389775,6.1010898989183575,5.560724257088127,5.073333873362213,4.894100214026496,4.811206941145704,4.797955919560636,4.321118726899812,4.018312972608979,4.93437349793688,5.0044559955086605,4.815002644494053,5.141902028168165,4.634315958990274,4.433061332569236,4.600815851856054,4.382145542916136,3.72648929912109,3.7079353997637123,4.246552604847107,3.8922078365525725,4.2510680077387635,4.871201478905123,4.34717941902132,4.050211072571079,3.9263830741096726,4.3164428833414545,5.4765391551705775,5.25617890985622,5.995037635791947,5.578877379394283,5.560910116088715,5.950965989063772,5.720169818994036,5.55873539844001,5.514397427472827,5.698371724193341,6.329306887062748,6.047583423087845,6.91284495107647,5.90858334323099,6.532131967778716,7.260858221483091,7.4328517304301025,7.914357889204222
simulation n°888,3.5380000000000003,3.723174914938651,3.5228326738347078,3.5676932486472435,3.641827468633967,4.134477289550166,4.136612497072643,3.564995099339921,3.514663968336771,3.624116966943149,3.689399016313758,3.9572157753857904,3.6632815605876017,3.8719831012615162,3.4007754859086905,4.3883939938972585,3.9015544331934104,3.7239254546149656,3.255822951528686,3.2350776141177993,3.023566415099328,3.625364501807634,4.081483867755255,3.3961286041717154,3.824589519019281,3.6547219858911086,3.490932247037047,3.1981016881629265,3.3209895673157743,2.9373812428893427,3.5686468667807727,3.605432029798173,4.262916770307725,3.955071483589468,3.84029210651686,3.335303173087946,3.8792248465065784,4.008030238380964,4.483717450598743,4.161358036662046,4.083853196858919,3.624927684027865,3.984679367016345,3.906418670098173,4.139004186496134,3.7960499137449055,3.5689825276401153,2.3414739981831345,3.800591008649974,3.986794806563101,3.121481533963621,2.032520820738571,2.102806986870529,2.1322075247932015,1.7709625300380718,1.2542434287933215,1.7425743707212402,1.464332073045328,1.4700799111941343,1.0574147231331417,1.5770755257993951,2.296074906349372,1.9273646205095698,1.7651939602536004,1.7334963450205378,2.3160378252681553,2.4471511953217115,3.068493459789524,3.4665480541958615,2.9420875690365005,2.5480898618622057,2.2690648179536432,2.200456147017662,2.1532750942781447,1.5527123498292847,1.764422339077036,1.4838056805808288,1.1462012436068432,0.9779566326292506,0.5725842520582104,0.8802768754783572,1.0325332769430133,1.2358103292157119,1.3427545933895693,2.1190890458134444,2.4093221292198637,2.226032363701408,2.238120283911811,2.151931356237834,2.7520551892410197,2.72334028491666,2.919280594349272
